"","year","spp","metal","corrected_conc","source"
"486",2001,"BRBO","Iron",94.9197566470871,"gain"
"487",2002,"BRBO","Iron",105.992661502074,"gain"
"488",2003,"BRBO","Iron",117.065566357062,"gain"
"489",2004,"BRBO","Iron",126.926635025054,"gain"
"490",2005,"BRBO","Iron",137.894820768978,"gain"
"491",2006,"BRBO","Iron",147.466442476073,"gain"
"492",2007,"BRBO","Iron",158.331729762427,"gain"
"493",2008,"BRBO","Iron",167.622241112923,"gain"
"494",2009,"BRBO","Iron",176.739084470724,"gain"
"495",2010,"BRBO","Iron",187.403842619812,"gain"
"496",2011,"BRBO","Iron",196.253686827237,"gain"
"497",2012,"BRBO","Iron",204.940131459415,"gain"
"498",2013,"BRBO","Iron",215.411083243963,"gain"
"499",2014,"BRBO","Iron",223.843694573801,"gain"
"500",2015,"BRBO","Iron",367.442980306874,"gain"
"501",1891,"BRBO","Mercury",NA,"gain"
"502",1892,"BRBO","Mercury",NA,"gain"
"503",1893,"BRBO","Mercury",NA,"gain"
"504",1894,"BRBO","Mercury",NA,"gain"
"505",1895,"BRBO","Mercury",NA,"gain"
"506",1896,"BRBO","Mercury",NA,"gain"
"507",1897,"BRBO","Mercury",NA,"gain"
"508",1898,"BRBO","Mercury",NA,"gain"
"509",1899,"BRBO","Mercury",NA,"gain"
"510",1900,"BRBO","Mercury",NA,"gain"
"511",1901,"BRBO","Mercury",NA,"gain"
"512",1902,"BRBO","Mercury",NA,"gain"
"513",1903,"BRBO","Mercury",NA,"gain"
"514",1904,"BRBO","Mercury",NA,"gain"
"515",1905,"BRBO","Mercury",NA,"gain"
"516",1906,"BRBO","Mercury",NA,"gain"
"517",1907,"BRBO","Mercury",NA,"gain"
"518",1908,"BRBO","Mercury",NA,"gain"
"519",1909,"BRBO","Mercury",NA,"gain"
"520",1910,"BRBO","Mercury",NA,"gain"
"521",1911,"BRBO","Mercury",NA,"gain"
"522",1912,"BRBO","Mercury",NA,"gain"
"523",1913,"BRBO","Mercury",NA,"gain"
"524",1914,"BRBO","Mercury",NA,"gain"
"525",1915,"BRBO","Mercury",NA,"gain"
"526",1916,"BRBO","Mercury",NA,"gain"
"527",1917,"BRBO","Mercury",NA,"gain"
"528",1918,"BRBO","Mercury",NA,"gain"
"529",1919,"BRBO","Mercury",NA,"gain"
"530",1920,"BRBO","Mercury",NA,"gain"
"531",1921,"BRBO","Mercury",NA,"gain"
"532",1922,"BRBO","Mercury",NA,"gain"
"533",1923,"BRBO","Mercury",NA,"gain"
"534",1924,"BRBO","Mercury",NA,"gain"
"535",1925,"BRBO","Mercury",NA,"gain"
"536",1926,"BRBO","Mercury",NA,"gain"
"537",1927,"BRBO","Mercury",NA,"gain"
"538",1928,"BRBO","Mercury",NA,"gain"
"539",1929,"BRBO","Mercury",NA,"gain"
"540",1930,"BRBO","Mercury",NA,"gain"
"541",1931,"BRBO","Mercury",NA,"gain"
"542",1932,"BRBO","Mercury",NA,"gain"
"543",1933,"BRBO","Mercury",NA,"gain"
"544",1934,"BRBO","Mercury",NA,"gain"
"545",1935,"BRBO","Mercury",NA,"gain"
"546",1936,"BRBO","Mercury",NA,"gain"
"547",1937,"BRBO","Mercury",NA,"gain"
"548",1938,"BRBO","Mercury",NA,"gain"
"549",1939,"BRBO","Mercury",NA,"gain"
"550",1940,"BRBO","Mercury",NA,"gain"
"551",1941,"BRBO","Mercury",NA,"gain"
"552",1942,"BRBO","Mercury",NA,"gain"
"553",1943,"BRBO","Mercury",NA,"gain"
"554",1944,"BRBO","Mercury",NA,"gain"
"555",1945,"BRBO","Mercury",NA,"gain"
"556",1946,"BRBO","Mercury",NA,"gain"
"557",1947,"BRBO","Mercury",NA,"gain"
"558",1948,"BRBO","Mercury",NA,"gain"
"559",1949,"BRBO","Mercury",NA,"gain"
"560",1950,"BRBO","Mercury",NA,"gain"
"561",1951,"BRBO","Mercury",NA,"gain"
"562",1952,"BRBO","Mercury",NA,"gain"
"563",1953,"BRBO","Mercury",NA,"gain"
"564",1954,"BRBO","Mercury",NA,"gain"
"565",1955,"BRBO","Mercury",NA,"gain"
"566",1956,"BRBO","Mercury",NA,"gain"
"567",1957,"BRBO","Mercury",NA,"gain"
"568",1958,"BRBO","Mercury",NA,"gain"
"569",1959,"BRBO","Mercury",NA,"gain"
"570",1960,"BRBO","Mercury",NA,"gain"
"571",1961,"BRBO","Mercury",NA,"gain"
"572",1962,"BRBO","Mercury",NA,"gain"
"573",1963,"BRBO","Mercury",NA,"gain"
"574",1964,"BRBO","Mercury",NA,"gain"
"575",1965,"BRBO","Mercury",NA,"gain"
"576",1966,"BRBO","Mercury",NA,"gain"
"577",1967,"BRBO","Mercury",NA,"gain"
"578",1968,"BRBO","Mercury",NA,"gain"
"579",1969,"BRBO","Mercury",NA,"gain"
"580",1970,"BRBO","Mercury",NA,"gain"
"581",1971,"BRBO","Mercury",NA,"gain"
"582",1972,"BRBO","Mercury",NA,"gain"
"583",1973,"BRBO","Mercury",NA,"gain"
"584",1974,"BRBO","Mercury",NA,"gain"
"585",1975,"BRBO","Mercury",NA,"gain"
"586",1976,"BRBO","Mercury",NA,"gain"
"587",1977,"BRBO","Mercury",NA,"gain"
"588",1978,"BRBO","Mercury",NA,"gain"
"589",1979,"BRBO","Mercury",NA,"gain"
"590",1980,"BRBO","Mercury",NA,"gain"
"591",1981,"BRBO","Mercury",NA,"gain"
"592",1982,"BRBO","Mercury",NA,"gain"
"593",1983,"BRBO","Mercury",NA,"gain"
"594",1984,"BRBO","Mercury",NA,"gain"
"595",1985,"BRBO","Mercury",NA,"gain"
"596",1986,"BRBO","Mercury",NA,"gain"
"597",1987,"BRBO","Mercury",NA,"gain"
"598",1988,"BRBO","Mercury",NA,"gain"
"599",1989,"BRBO","Mercury",NA,"gain"
"600",1990,"BRBO","Mercury",NA,"gain"
"601",1991,"BRBO","Mercury",NA,"gain"
"602",1992,"BRBO","Mercury",NA,"gain"
"603",1993,"BRBO","Mercury",NA,"gain"
"604",1994,"BRBO","Mercury",NA,"gain"
"605",1995,"BRBO","Mercury",NA,"gain"
"606",1996,"BRBO","Mercury",NA,"gain"
"607",1997,"BRBO","Mercury",NA,"gain"
"608",1998,"BRBO","Mercury",NA,"gain"
"609",1999,"BRBO","Mercury",1.00689663418903,"gain"
"610",2000,"BRBO","Mercury",0.955601899994498,"gain"
"611",2001,"BRBO","Mercury",0.911675610507541,"gain"
"612",2002,"BRBO","Mercury",0.859962918314887,"gain"
"613",2003,"BRBO","Mercury",0.808250226122232,"gain"
"614",2004,"BRBO","Mercury",0.762733291574907,"gain"
"615",2005,"BRBO","Mercury",0.710597091897634,"gain"
"616",2006,"BRBO","Mercury",0.663880678936246,"gain"
"617",2007,"BRBO","Mercury",0.611315346586455,"gain"
"618",2008,"BRBO","Mercury",0.563372189763469,"gain"
"619",2009,"BRBO","Mercury",0.514615271442591,"gain"
"620",2010,"BRBO","Mercury",0.461174454792783,"gain"
"621",2011,"BRBO","Mercury",0.411140722680755,"gain"
"622",2012,"BRBO","Mercury",0.360253809304269,"gain"
"623",2013,"BRBO","Mercury",0.305913849241614,"gain"
"624",2014,"BRBO","Mercury",0.253697595776763,"gain"
"625",2015,"BRBO","Mercury",0.399126386684583,"gain"
"626",1891,"BRBO","Manganese",2.38447256831748,"gain"
"627",1892,"BRBO","Manganese",2.41530626532158,"gain"
"628",1893,"BRBO","Manganese",2.43707080112299,"gain"
"629",1894,"BRBO","Manganese",2.46779018096908,"gain"
"630",1895,"BRBO","Manganese",2.49850956081516,"gain"
"631",1896,"BRBO","Manganese",2.52922894066125,"gain"
"632",1897,"BRBO","Manganese",2.55046604842371,"gain"
"633",1898,"BRBO","Manganese",2.58107164100479,"gain"
"634",1899,"BRBO","Manganese",2.61167723358588,"gain"
"635",1900,"BRBO","Manganese",2.64228282616696,"gain"
"636",1901,"BRBO","Manganese",2.66299629323868,"gain"
"637",1902,"BRBO","Manganese",2.69348861720706,"gain"
"638",1903,"BRBO","Manganese",2.72398094117544,"gain"
"639",1904,"BRBO","Manganese",2.75447326514383,"gain"
"640",1905,"BRBO","Manganese",2.78496558911221,"gain"
"641",1906,"BRBO","Manganese",2.80504631993501,"gain"
"642",1907,"BRBO","Manganese",2.8354258829668,"gain"
"643",1908,"BRBO","Manganese",2.86580544599858,"gain"
"644",1909,"BRBO","Manganese",2.89618500903037,"gain"
"645",1910,"BRBO","Manganese",2.91574980891188,"gain"
"646",1911,"BRBO","Manganese",2.94601710796632,"gain"
"647",1912,"BRBO","Manganese",2.97628440702077,"gain"
"648",1913,"BRBO","Manganese",2.99544847633214,"gain"
"649",1914,"BRBO","Manganese",3.02560399790596,"gain"
"650",1915,"BRBO","Manganese",3.05575951947977,"gain"
"651",1916,"BRBO","Manganese",3.08591504105358,"gain"
"652",1917,"BRBO","Manganese",3.10456943892724,"gain"
"653",1918,"BRBO","Manganese",3.13461365930395,"gain"
"654",1919,"BRBO","Manganese",3.16465787968067,"gain"
"655",1920,"BRBO","Manganese",3.18291665759085,"gain"
"656",1921,"BRBO","Manganese",3.21285004308544,"gain"
"657",1922,"BRBO","Manganese",3.24278342858002,"gain"
"658",1923,"BRBO","Manganese",3.27271681407461,"gain"
"659",1924,"BRBO","Manganese",3.29047179426585,"gain"
"660",1925,"BRBO","Manganese",3.32029480146464,"gain"
"661",1926,"BRBO","Manganese",3.35011780866342,"gain"
"662",1927,"BRBO","Manganese",3.37994081586221,"gain"
"663",1928,"BRBO","Manganese",3.39719502221553,"gain"
"664",1929,"BRBO","Manganese",3.42690809821158,"gain"
"665",1930,"BRBO","Manganese",3.45662117420763,"gain"
"666",1931,"BRBO","Manganese",3.48633425020369,"gain"
"667",1932,"BRBO","Manganese",3.50309061051567,"gain"
"668",1933,"BRBO","Manganese",3.53269419313975,"gain"
"669",1934,"BRBO","Manganese",3.56229777576382,"gain"
"670",1935,"BRBO","Manganese",3.5919013583879,"gain"
"671",1936,"BRBO","Manganese",3.60816270776679,"gain"
"672",1937,"BRBO","Manganese",3.63765722581393,"gain"
"673",1938,"BRBO","Manganese",3.66715174386107,"gain"
"674",1939,"BRBO","Manganese",3.69664626190821,"gain"
"675",1940,"BRBO","Manganese",3.71241534609225,"gain"
"676",1941,"BRBO","Manganese",3.74180121954417,"gain"
"677",1942,"BRBO","Manganese",3.77118709299609,"gain"
"678",1943,"BRBO","Manganese",3.800572966448,"gain"
"679",1944,"BRBO","Manganese",3.81585244504805,"gain"
"680",1945,"BRBO","Manganese",3.84513008529139,"gain"
"681",1946,"BRBO","Manganese",3.87440772553472,"gain"
"682",1947,"BRBO","Manganese",3.88930800540602,"gain"
"683",1948,"BRBO","Manganese",3.91847781544656,"gain"
"684",1949,"BRBO","Manganese",3.94764762548711,"gain"
"685",1950,"BRBO","Manganese",3.89125265940872,"gain"
"686",1951,"BRBO","Manganese",3.82073352367521,"gain"
"687",1952,"BRBO","Manganese",3.76454626597411,"gain"
"688",1953,"BRBO","Manganese",3.708359008273,"gain"
"689",1954,"BRBO","Manganese",3.6521717505719,"gain"
"690",1955,"BRBO","Manganese",3.59598449287079,"gain"
"691",1956,"BRBO","Manganese",3.53979723516968,"gain"
"692",1957,"BRBO","Manganese",3.49648789686001,"gain"
"693",1958,"BRBO","Manganese",3.44009293078162,"gain"
"694",1959,"BRBO","Manganese",3.38369796470324,"gain"
"695",1960,"BRBO","Manganese",3.32730299862485,"gain"
"696",1961,"BRBO","Manganese",3.27090803254646,"gain"
"697",1962,"BRBO","Manganese",3.21451306646807,"gain"
"698",1963,"BRBO","Manganese",3.15811810038969,"gain"
"699",1964,"BRBO","Manganese",3.1017231343113,"gain"
"700",1965,"BRBO","Manganese",3.14200525293872,"gain"
"701",1966,"BRBO","Manganese",3.18228737156614,"gain"
"702",1967,"BRBO","Manganese",3.22256949019356,"gain"
"703",1968,"BRBO","Manganese",3.26285160882098,"gain"
"704",1969,"BRBO","Manganese",3.3031337274484,"gain"
"705",1970,"BRBO","Manganese",3.34341584607582,"gain"
"706",1971,"BRBO","Manganese",3.38369796470324,"gain"
"707",1972,"BRBO","Manganese",3.43663729522961,"gain"
"708",1973,"BRBO","Manganese",3.47706832223232,"gain"
"709",1974,"BRBO","Manganese",3.51749934923502,"gain"
"710",1975,"BRBO","Manganese",3.55793037623772,"gain"
"711",1976,"BRBO","Manganese",3.61166377997139,"gain"
"712",1977,"BRBO","Manganese",3.65224427188118,"gain"
"713",1978,"BRBO","Manganese",3.69282476379097,"gain"
"714",1979,"BRBO","Manganese",3.73340525570076,"gain"
"715",1980,"BRBO","Manganese",3.78793881776841,"gain"
"716",1981,"BRBO","Manganese",3.82866934269065,"gain"
"717",1982,"BRBO","Manganese",3.86939986761289,"gain"
"718",1983,"BRBO","Manganese",3.91013039253513,"gain"
"719",1984,"BRBO","Manganese",3.95086091745737,"gain"
"720",1985,"BRBO","Manganese",4.00635151512497,"gain"
"721",1986,"BRBO","Manganese",4.0472326530344,"gain"
"722",1987,"BRBO","Manganese",4.08811379094384,"gain"
"723",1988,"BRBO","Manganese",4.12899492885328,"gain"
"724",1989,"BRBO","Manganese",4.16987606676272,"gain"
"725",1990,"BRBO","Manganese",4.19524406699082,"gain"
"726",1991,"BRBO","Manganese",4.23597459191306,"gain"
"727",1992,"BRBO","Manganese",4.2767051168353,"gain"
"728",1993,"BRBO","Manganese",4.30153214243784,"gain"
"729",1994,"BRBO","Manganese",4.34211263434763,"gain"
"730",1995,"BRBO","Manganese",4.38269312625742,"gain"
"731",1996,"BRBO","Manganese",4.42327361816721,"gain"
"732",1997,"BRBO","Manganese",4.463854110077,"gain"
"733",1998,"BRBO","Manganese",4.48784399729985,"gain"
"734",1999,"BRBO","Manganese",4.52827502430255,"gain"
"735",2000,"BRBO","Manganese",4.65091580621074,"gain"
"736",2001,"BRBO","Manganese",4.75597547261066,"gain"
"737",2002,"BRBO","Manganese",4.8781645657805,"gain"
"738",2003,"BRBO","Manganese",5.00035365895034,"gain"
"739",2004,"BRBO","Manganese",5.10367590785047,"gain"
"740",2005,"BRBO","Manganese",5.22541496620287,"gain"
"741",2006,"BRBO","Manganese",5.32745829063661,"gain"
"742",2007,"BRBO","Manganese",5.44874893473167,"gain"
"743",2008,"BRBO","Manganese",5.54951994647152,"gain"
"744",2009,"BRBO","Manganese",5.64947034778145,"gain"
"745",2010,"BRBO","Manganese",5.76986889617679,"gain"
"746",2011,"BRBO","Manganese",5.86855814669924,"gain"
"747",2012,"BRBO","Manganese",5.96643460584198,"gain"
"748",2013,"BRBO","Manganese",6.08594716343203,"gain"
"749",2014,"BRBO","Manganese",6.1825730615402,"gain"
"750",2015,"BRBO","Manganese",7.93924766006384,"gain"
"751",1891,"BRBO","Molybdenum",0.787269155043032,"gain"
"752",1892,"BRBO","Molybdenum",0.789983876267319,"gain"
"753",1893,"BRBO","Molybdenum",0.789342956618587,"gain"
"754",1894,"BRBO","Molybdenum",0.792046185922075,"gain"
"755",1895,"BRBO","Molybdenum",0.794749415225563,"gain"
"756",1896,"BRBO","Molybdenum",0.797452644529052,"gain"
"757",1897,"BRBO","Molybdenum",0.796772319075103,"gain"
"758",1898,"BRBO","Molybdenum",0.799464117450356,"gain"
"759",1899,"BRBO","Molybdenum",0.80215591582561,"gain"
"760",1900,"BRBO","Molybdenum",0.804847714200864,"gain"
"761",1901,"BRBO","Molybdenum",0.804128131995964,"gain"
"762",1902,"BRBO","Molybdenum",0.806808559102617,"gain"
"763",1903,"BRBO","Molybdenum",0.80948898620927,"gain"
"764",1904,"BRBO","Molybdenum",0.812169413315923,"gain"
"765",1905,"BRBO","Molybdenum",0.814849840422577,"gain"
"766",1906,"BRBO","Molybdenum",0.814079830855305,"gain"
"767",1907,"BRBO","Molybdenum",0.81674894505483,"gain"
"768",1908,"BRBO","Molybdenum",0.819418059254356,"gain"
"769",1909,"BRBO","Molybdenum",0.822087173453881,"gain"
"770",1910,"BRBO","Molybdenum",0.821278242419067,"gain"
"771",1911,"BRBO","Molybdenum",0.823936100808773,"gain"
"772",1912,"BRBO","Molybdenum",0.826593959198478,"gain"
"773",1913,"BRBO","Molybdenum",0.82575743523753,"gain"
"774",1914,"BRBO","Molybdenum",0.828404093683804,"gain"
"775",1915,"BRBO","Molybdenum",0.831050752130078,"gain"
"776",1916,"BRBO","Molybdenum",0.833697410576353,"gain"
"777",1917,"BRBO","Molybdenum",0.832822161981602,"gain"
"778",1918,"BRBO","Molybdenum",0.83545767515243,"gain"
"779",1919,"BRBO","Molybdenum",0.838093188323258,"gain"
"780",1920,"BRBO","Molybdenum",0.837190425570039,"gain"
"781",1921,"BRBO","Molybdenum",0.83981484696681,"gain"
"782",1922,"BRBO","Molybdenum",0.842439268363581,"gain"
"783",1923,"BRBO","Molybdenum",0.845063689760352,"gain"
"784",1924,"BRBO","Molybdenum",0.844122382326409,"gain"
"785",1925,"BRBO","Molybdenum",0.846735764315036,"gain"
"786",1926,"BRBO","Molybdenum",0.849349146303663,"gain"
"787",1927,"BRBO","Molybdenum",0.851962528292289,"gain"
"788",1928,"BRBO","Molybdenum",0.850982786125724,"gain"
"789",1929,"BRBO","Molybdenum",0.853585179967087,"gain"
"790",1930,"BRBO","Molybdenum",0.85618757380845,"gain"
"791",1931,"BRBO","Molybdenum",0.858789967649814,"gain"
"792",1932,"BRBO","Molybdenum",0.857771896195117,"gain"
"793",1933,"BRBO","Molybdenum",0.860363352074861,"gain"
"794",1934,"BRBO","Molybdenum",0.862954807954604,"gain"
"795",1935,"BRBO","Molybdenum",0.865546263834348,"gain"
"796",1936,"BRBO","Molybdenum",0.864489964325912,"gain"
"797",1937,"BRBO","Molybdenum",0.867070531383601,"gain"
"798",1938,"BRBO","Molybdenum",0.86965109844129,"gain"
"799",1939,"BRBO","Molybdenum",0.87223166549898,"gain"
"800",1940,"BRBO","Molybdenum",0.871137235246919,"gain"
"801",1941,"BRBO","Molybdenum",0.873706961604579,"gain"
"802",1942,"BRBO","Molybdenum",0.87627668796224,"gain"
"803",1943,"BRBO","Molybdenum",0.8788464143199,"gain"
"804",1944,"BRBO","Molybdenum",0.877713946988302,"gain"
"805",1945,"BRBO","Molybdenum",0.880272879778355,"gain"
"806",1946,"BRBO","Molybdenum",0.882831812568409,"gain"
"807",1947,"BRBO","Molybdenum",0.881672145843725,"gain"
"808",1948,"BRBO","Molybdenum",0.884220331236337,"gain"
"809",1949,"BRBO","Molybdenum",0.886768516628949,"gain"
"810",1950,"BRBO","Molybdenum",0.876915533110849,"gain"
"811",1951,"BRBO","Molybdenum",0.863420960345432,"gain"
"812",1952,"BRBO","Molybdenum",0.853609358523325,"gain"
"813",1953,"BRBO","Molybdenum",0.843797756701218,"gain"
"814",1954,"BRBO","Molybdenum",0.833986154879111,"gain"
"815",1955,"BRBO","Molybdenum",0.824174553057004,"gain"
"816",1956,"BRBO","Molybdenum",0.814362951234896,"gain"
"817",1957,"BRBO","Molybdenum",0.807944648484153,"gain"
"818",1958,"BRBO","Molybdenum",0.798091664966054,"gain"
"819",1959,"BRBO","Molybdenum",0.788238681447955,"gain"
"820",1960,"BRBO","Molybdenum",0.778385697929855,"gain"
"821",1961,"BRBO","Molybdenum",0.768532714411756,"gain"
"822",1962,"BRBO","Molybdenum",0.758679730893656,"gain"
"823",1963,"BRBO","Molybdenum",0.748826747375557,"gain"
"824",1964,"BRBO","Molybdenum",0.738973763857457,"gain"
"825",1965,"BRBO","Molybdenum",0.734751056635415,"gain"
"826",1966,"BRBO","Molybdenum",0.730528349413372,"gain"
"827",1967,"BRBO","Molybdenum",0.72630564219133,"gain"
"828",1968,"BRBO","Molybdenum",0.722082934969287,"gain"
"829",1969,"BRBO","Molybdenum",0.717860227747244,"gain"
"830",1970,"BRBO","Molybdenum",0.713637520525202,"gain"
"831",1971,"BRBO","Molybdenum",0.709414813303159,"gain"
"832",1972,"BRBO","Molybdenum",0.708166371555909,"gain"
"833",1973,"BRBO","Molybdenum",0.703925854360964,"gain"
"834",1974,"BRBO","Molybdenum",0.699685337166018,"gain"
"835",1975,"BRBO","Molybdenum",0.695444819971073,"gain"
"836",1976,"BRBO","Molybdenum",0.694119799580646,"gain"
"837",1977,"BRBO","Molybdenum",0.689861395902237,"gain"
"838",1978,"BRBO","Molybdenum",0.685602992223829,"gain"
"839",1979,"BRBO","Molybdenum",0.68134458854542,"gain"
"840",1980,"BRBO","Molybdenum",0.679942554457446,"gain"
"841",1981,"BRBO","Molybdenum",0.675666186190419,"gain"
"842",1982,"BRBO","Molybdenum",0.67138981792339,"gain"
"843",1983,"BRBO","Molybdenum",0.667113449656363,"gain"
"844",1984,"BRBO","Molybdenum",0.662837081389335,"gain"
"845",1985,"BRBO","Molybdenum",0.661339540510556,"gain"
"846",1986,"BRBO","Molybdenum",0.657045127909838,"gain"
"847",1987,"BRBO","Molybdenum",0.65275071530912,"gain"
"848",1988,"BRBO","Molybdenum",0.648456302708402,"gain"
"849",1989,"BRBO","Molybdenum",0.644161890107684,"gain"
"850",1990,"BRBO","Molybdenum",0.637178871787167,"gain"
"851",1991,"BRBO","Molybdenum",0.632902503520139,"gain"
"852",1992,"BRBO","Molybdenum",0.628626135253111,"gain"
"853",1993,"BRBO","Molybdenum",0.621726937047695,"gain"
"854",1994,"BRBO","Molybdenum",0.617468533369287,"gain"
"855",1995,"BRBO","Molybdenum",0.613210129690878,"gain"
"856",1996,"BRBO","Molybdenum",0.608951726012469,"gain"
"857",1997,"BRBO","Molybdenum",0.60469332233406,"gain"
"858",1998,"BRBO","Molybdenum",0.597912924487325,"gain"
"859",1999,"BRBO","Molybdenum",0.593672407292379,"gain"
"860",2000,"BRBO","Molybdenum",0.653039648021617,"gain"
"861",2001,"BRBO","Molybdenum",0.709414813303159,"gain"
"862",2002,"BRBO","Molybdenum",0.768532714411756,"gain"
"863",2003,"BRBO","Molybdenum",0.827650615520352,"gain"
"864",2004,"BRBO","Molybdenum",0.883044163989647,"gain"
"865",2005,"BRBO","Molybdenum",0.94191377492229,"gain"
"866",2006,"BRBO","Molybdenum",0.996579934809346,"gain"
"867",2007,"BRBO","Molybdenum",1.05520228391578,"gain"
"868",2008,"BRBO","Molybdenum",1.10914580539667,"gain"
"869",2009,"BRBO","Molybdenum",1.16261656437308,"gain"
"870",2010,"BRBO","Molybdenum",1.22074739259174,"gain"
"871",2011,"BRBO","Molybdenum",1.27350363192661,"gain"
"872",2012,"BRBO","Molybdenum",1.32579307426028,"gain"
"873",2013,"BRBO","Molybdenum",1.38343625140203,"gain"
"874",2014,"BRBO","Molybdenum",1.43501886615123,"gain"
"875",2015,"BRBO","Molybdenum",0.857388644520834,"gain"
"876",1891,"BRBO","Lead",64.6017055759263,"gain"
"877",1892,"BRBO","Lead",63.935493981202,"gain"
"878",1893,"BRBO","Lead",63.2471877099464,"gain"
"879",1894,"BRBO","Lead",62.5812087672948,"gain"
"880",1895,"BRBO","Lead",61.9152298246431,"gain"
"881",1896,"BRBO","Lead",61.2492508819915,"gain"
"882",1897,"BRBO","Lead",60.5619319551657,"gain"
"883",1898,"BRBO","Lead",59.896187598393,"gain"
"884",1899,"BRBO","Lead",59.2304432416203,"gain"
"885",1900,"BRBO","Lead",58.5646988848476,"gain"
"886",1901,"BRBO","Lead",57.8783798333482,"gain"
"887",1902,"BRBO","Lead",57.2128720522965,"gain"
"888",1903,"BRBO","Lead",56.5473642712447,"gain"
"889",1904,"BRBO","Lead",55.8818564901929,"gain"
"890",1905,"BRBO","Lead",55.2163487091411,"gain"
"891",1906,"BRBO","Lead",54.5312814305889,"gain"
"892",1907,"BRBO","Lead",53.8660122709324,"gain"
"893",1908,"BRBO","Lead",53.200743111276,"gain"
"894",1909,"BRBO","Lead",52.5354739516195,"gain"
"895",1910,"BRBO","Lead",51.8514359442788,"gain"
"896",1911,"BRBO","Lead",51.1864075073181,"gain"
"897",1912,"BRBO","Lead",50.5213790703575,"gain"
"898",1913,"BRBO","Lead",49.8381422674673,"gain"
"899",1914,"BRBO","Lead",49.1733567099188,"gain"
"900",1915,"BRBO","Lead",48.5085711523703,"gain"
"901",1916,"BRBO","Lead",47.8437855948217,"gain"
"902",1917,"BRBO","Lead",47.1616062118658,"gain"
"903",1918,"BRBO","Lead",46.4970657456484,"gain"
"904",1919,"BRBO","Lead",45.832525279431,"gain"
"905",1920,"BRBO","Lead",45.151172183124,"gain"
"906",1921,"BRBO","Lead",44.4868790751424,"gain"
"907",1922,"BRBO","Lead",43.8225859671608,"gain"
"908",1923,"BRBO","Lead",43.1582928591792,"gain"
"909",1924,"BRBO","Lead",42.4780280397399,"gain"
"910",1925,"BRBO","Lead",41.8139846116638,"gain"
"911",1926,"BRBO","Lead",41.1499411835878,"gain"
"912",1927,"BRBO","Lead",40.4858977555117,"gain"
"913",1928,"BRBO","Lead",39.8067388372239,"gain"
"914",1929,"BRBO","Lead",39.1429474652639,"gain"
"915",1930,"BRBO","Lead",38.4791560933039,"gain"
"916",1931,"BRBO","Lead",37.815364721344,"gain"
"917",1932,"BRBO","Lead",37.1373300502852,"gain"
"918",1933,"BRBO","Lead",36.4737931649647,"gain"
"919",1934,"BRBO","Lead",35.8102562796441,"gain"
"920",1935,"BRBO","Lead",35.1467193943235,"gain"
"921",1936,"BRBO","Lead",34.4698280346902,"gain"
"922",1937,"BRBO","Lead",33.8065481206132,"gain"
